businesses__id,businesses__alias,businesses__name,businesses__image_url,businesses__is_closed,businesses__url,businesses__review_count,businesses__rating,businesses__coordinates__latitude,businesses__coordinates__longitude,businesses__transactions__001,businesses__transactions__002,businesses__price,businesses__location__address1,businesses__location__address2,businesses__location__address3,businesses__location__city,businesses__location__city__cleaned,businesses__location__zip_code,businesses__location__country,businesses__location__state,businesses__location__display_address__001,businesses__location__display_address__002,businesses__location__display_address__003,businesses__location__display_address__004,businesses__phone,businesses__display_phone,businesses__distance,total,region__center__longitude,region__center__latitude
mFn0iCjmnvFloONM5DEmlw,tea-fm-san-francisco-4,Tea FM,https://s3-media3.fl.yelpcdn.com/bphoto/si9xzguH-VwmMbuyrj1WoA/o.jpg,FALSE,https://www.yelp.com/biz/tea-fm-san-francisco-4?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,114,4,37.72767274,-122.4771014,,,$,3251 20th Ave,Fl 2,,San Francisco,San Francisco,94132,US,CA,3251 20th Ave,Fl 2,"San Francisco, CA 94132",,+14083070560,(408) 307-0560,6199.635682,,,
JFk_e7Q8nzqOXSjcBw9dMw,cool-tea-bar-san-francisco-4,Cool Tea Bar,https://s3-media1.fl.yelpcdn.com/bphoto/URVpyyVYScH15MlW3GFb2A/o.jpg,FALSE,https://www.yelp.com/biz/cool-tea-bar-san-francisco-4?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,110,3.5,37.794313,-122.406925,pickup,delivery,$,103 Waverly Pl,null,,San Francisco,San Francisco,94108,US,CA,103 Waverly Pl,"San Francisco, CA 94108",,,+14155292364,(415) 529-2364,3493.934483,,,
Yabbw4NobxuAlF7atqozWQ,puppy-bobar-san-francisco,Puppy Bobar,https://s3-media2.fl.yelpcdn.com/bphoto/AOw1TE9eBr_OikerVEQb-w/o.jpg,FALSE,https://www.yelp.com/biz/puppy-bobar-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,57,4.5,37.79753995,-122.40679,,,$,1142 Grant Ave,,null,San Francisco,San Francisco,94133,US,CA,1142 Grant Ave,"San Francisco, CA 94133",,,+14158008146,(415) 800-8146,3809.047373,,,
jUZcvtmFxsedXY92vvLYqw,tancca-san-francisco-2,Tancca,https://s3-media2.fl.yelpcdn.com/bphoto/H6iO3QRKSr4_ZIeeeWOZ3g/o.jpg,FALSE,https://www.yelp.com/biz/tancca-san-francisco-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,117,3.5,37.79759347,-122.4099365,,,$,776 Broadway,,,San Francisco,San Francisco,94133,US,CA,776 Broadway,"San Francisco, CA 94133",,,+14159862387,(415) 986-2387,3687.444974,,,
L-MjBEHc6ushUTZ19-0VUw,phusion-daly-city-2,Phusion,https://s3-media2.fl.yelpcdn.com/bphoto/b8JSdJZhwjerRxlrJ_KcfQ/o.jpg,FALSE,https://www.yelp.com/biz/phusion-daly-city-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,283,4.5,37.6997831,-122.4635664,pickup,delivery,$,6785 Mission St,,,Daly City,San Francisco,94014,US,CA,6785 Mission St,"Daly City, CA 94014",,,+16507314243,(650) 731-4243,8169.811828,,,
s2noUNveNyXYZyVqXGjcNQ,quickly-kobe-bento-san-francisco,Quickly - Kobe Bento,https://s3-media2.fl.yelpcdn.com/bphoto/cV1Q04bt2Ui8RPjjZEKung/o.jpg,FALSE,https://www.yelp.com/biz/quickly-kobe-bento-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,164,3,37.79643,-122.40538,,,$,901 Kearny St,,,San Francisco,San Francisco,94133,US,CA,901 Kearny St,"San Francisco, CA 94133",,,+14159862688,(415) 986-2688,3754.075051,,,
PEcmbEu7bMCBrRF_L9j2BQ,quickly-san-francisco-16,Quickly,https://s3-media1.fl.yelpcdn.com/bphoto/1Zxo-J8CuJMZXVnG3nFm4A/o.jpg,FALSE,https://www.yelp.com/biz/quickly-san-francisco-16?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,164,3,37.7844009,-122.4179181,,,$,709 Larkin St,,,San Francisco,San Francisco,94109,US,CA,709 Larkin St,"San Francisco, CA 94109",,,+14154479003,(415) 447-9003,2064.005248,,,
eKTVnt8QVzVQx05TiUawGQ,morning-brew-cafe-san-francisco,Morning Brew Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/jOtOU7ES-B2oTzOzrACCKA/o.jpg,FALSE,https://www.yelp.com/biz/morning-brew-cafe-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,175,3,37.79405,-122.40163,,,$,401 Sansome St,,,San Francisco,San Francisco,94111,US,CA,401 Sansome St,"San Francisco, CA 94111",,,+14159864206,(415) 986-4206,3742.319904,,,
fi1P1C4v75WGbQihx1zO9g,cuppa-san-francisco,Cuppa,https://s3-media3.fl.yelpcdn.com/bphoto/_CxssNhkPWQwWlM9IYYKSg/o.jpg,FALSE,https://www.yelp.com/biz/cuppa-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,83,3.5,37.73429,-122.43417,delivery,,$,2810 Diamond St,null,,San Francisco,San Francisco,94131,US,CA,2810 Diamond St,"San Francisco, CA 94131",,,+14158395282,(415) 839-5282,3746.650678,,,
kmcZvmmeYbXBSRbOSi_lfg,wondertea-san-francisco-4,Wondertea,https://s3-media2.fl.yelpcdn.com/bphoto/c0-iQKsj0rbLqinumWP_AA/o.jpg,FALSE,https://www.yelp.com/biz/wondertea-san-francisco-4?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,32,4,37.76355,-122.48227,,,$,2250 Irving St,,null,San Francisco,San Francisco,94122,US,CA,2250 Irving St,"San Francisco, CA 94122",,,,,4808.335848,,,
TVLTQ51W6sxp7tL2QQjovg,quickly-san-francisco-4,Quickly,https://s3-media3.fl.yelpcdn.com/bphoto/kEuWYLI64cgaFWD5os7o2w/o.jpg,FALSE,https://www.yelp.com/biz/quickly-san-francisco-4?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,377,2.5,37.76354992,-122.4807357,delivery,pickup,$,2116 Irving St,null,,San Francisco,San Francisco,94122,US,CA,2116 Irving St,"San Francisco, CA 94122",,,+14156651000,(415) 665-1000,4663.576419,,,
ecQFeTaqsuHem8Rf7sy3eg,homeplate-boba-san-francisco,Homeplate Boba,https://s3-media3.fl.yelpcdn.com/bphoto/WBwB_ydYDNHwwd5U2U8UvQ/o.jpg,FALSE,https://www.yelp.com/biz/homeplate-boba-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,40,4,37.77870701,-122.3901575,,,$$,131-155 King St,,At&t Park,San Francisco,San Francisco,94107,US,CA,131-155 King St,At&t Park,"San Francisco, CA 94107",,,,3541.117353,,,
KHC0zpAdXnFkkSinD2Rivw,keep-it-san-francisco-6,Keep it,https://s3-media2.fl.yelpcdn.com/bphoto/JZsmo3eOuVa7-GlqJfo4CA/o.jpg,FALSE,https://www.yelp.com/biz/keep-it-san-francisco-6?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,30,4,37.79555932,-122.4098162,delivery,pickup,$,1170 Powell St,,null,San Francisco,San Francisco,94108,US,CA,1170 Powell St,"San Francisco, CA 94108",,,+14157570849,(415) 757-0849,3489.296342,,,
ztIhKwfyEWfqKnAgSra7sw,frostea-daly-city-2,FrosTea,https://s3-media1.fl.yelpcdn.com/bphoto/Mwz0ZVGOkCCdn0c5Be0B3w/o.jpg,FALSE,https://www.yelp.com/biz/frostea-daly-city-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,105,3.5,37.70689,-122.4588,delivery,pickup,$,6178 Mission St,,,Daly City,San Francisco,94014,US,CA,6178 Mission St,"Daly City, CA 94014",,,+14153494378,(415) 349-4378,7274.216256,,,
O-W4vnk2PKCJ9AD0KGDJ6g,5-tea-house-san-francisco-2,5 Tea House,https://s3-media1.fl.yelpcdn.com/bphoto/osFYdCNHigMtRJ3C31m9ww/o.jpg,FALSE,https://www.yelp.com/biz/5-tea-house-san-francisco-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,129,3,37.72978822,-122.4043944,,,$,2527 San Bruno Ave,,,San Francisco,San Francisco,94134,US,CA,2527 San Bruno Ave,"San Francisco, CA 94134",,,+14154688123,(415) 468-8123,4689.941694,,,
nRFR-wMGx2gPOgFIhQnHUQ,the-boba-shop-san-francisco-4,The Boba Shop,https://s3-media1.fl.yelpcdn.com/bphoto/6wSAImAxvqXbrP-zanRKLg/o.jpg,FALSE,https://www.yelp.com/biz/the-boba-shop-san-francisco-4?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,20,4.5,37.76355765,-122.3885771,,,$,2071 3rd St,,null,San Francisco,San Francisco,94107,US,CA,2071 3rd St,"San Francisco, CA 94107",,,,,3489.153853,,,
pSVzNRoyaGZJ_hbm0T_tVg,nameless-tea-and-coffee-san-francisco,Nameless Tea & Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/i9F0dfVh1uJVG6IJj-DQ_g/o.jpg,FALSE,https://www.yelp.com/biz/nameless-tea-and-coffee-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,57,3.5,37.71601,-122.43948,,,$,981 Geneva Ave,,,San Francisco,San Francisco,94112,US,CA,981 Geneva Ave,"San Francisco, CA 94112",,,+14159260166,(415) 926-0166,5835.260886,,,
sbm8eQoPxLfYz6tjw7BnNQ,wok-this-way-san-francisco-2,Wok This Way,https://s3-media3.fl.yelpcdn.com/bphoto/VTjYrnp3v_EbxUtLHVP23Q/o.jpg,FALSE,https://www.yelp.com/biz/wok-this-way-san-francisco-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,73,3.5,37.77741,-122.46481,delivery,pickup,$$,560 Balboa St,,null,San Francisco,San Francisco,94118,US,CA,560 Balboa St,"San Francisco, CA 94118",,,+14155928090,(415) 592-8090,3419.571095,,,
waCtJ0DY-Y6J7Btg7WRhdg,e-tea-san-francisco-2,E Tea,https://s3-media3.fl.yelpcdn.com/bphoto/O6emoktOlA8hO7AtT1f6oA/o.jpg,FALSE,https://www.yelp.com/biz/e-tea-san-francisco-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,81,3,37.79572147,-122.4052035,,,$,839 Kearny St,,null,San Francisco,San Francisco,94108,US,CA,839 Kearny St,"San Francisco, CA 94108",,,+14159561868,(415) 956-1868,3707.114406,,,
gqJbs_-9rAGFQzC1QZXd1g,tea-plus-san-francisco,Tea Plus,https://s3-media2.fl.yelpcdn.com/bphoto/FVCH2hCOHKQdQqytLD07jw/o.jpg,FALSE,https://www.yelp.com/biz/tea-plus-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,89,3,37.72973251,-122.4041824,pickup,delivery,$,2541 San Bruno Ave,,,San Francisco,San Francisco,94134,US,CA,2541 San Bruno Ave,"San Francisco, CA 94134",,,+14157664452,(415) 766-4452,4699.154802,,,
NcBe0E7_Tx4D_21TP3MNcQ,xpresso-tea-san-francisco,Xpresso Tea,https://s3-media2.fl.yelpcdn.com/bphoto/RhrHJSNS_U-laOmfz___aw/o.jpg,FALSE,https://www.yelp.com/biz/xpresso-tea-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,35,3.5,37.7793694,-122.4936066,,,$,6901 Geary Blvd,null,,San Francisco,San Francisco,94121,US,CA,6901 Geary Blvd,"San Francisco, CA 94121",,,+14155358531,(415) 535-8531,5904.997541,,,
JWxqFUDpzX-tn7aikLlOQQ,quickly-san-francisco-26,Quickly,https://s3-media3.fl.yelpcdn.com/bphoto/gk37BLqYAZUgPo3fTH-Ytw/o.jpg,FALSE,https://www.yelp.com/biz/quickly-san-francisco-26?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,174,2.5,37.7432057,-122.4776946,,,$,1050 Taraval St,,Lincoln High School,San Francisco,San Francisco,94116,US,CA,1050 Taraval St,Lincoln High School,"San Francisco, CA 94116",,+14159881660,(415) 988-1660,5149.539417,,,
tCjO8oR2xKEeiPqFRWaJpw,qualitea-san-francisco-2,QualiTea,https://s3-media3.fl.yelpcdn.com/bphoto/XeE3UhWYRuukB_PVqDxCPQ/o.jpg,FALSE,https://www.yelp.com/biz/qualitea-san-francisco-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,29,4.5,37.76076,-122.43329,,,$,4023 18th St,,null,San Francisco,San Francisco,94114,US,CA,4023 18th St,"San Francisco, CA 94114",,,+14154653275,(415) 465-3275,894.814885,,,
8XmKxo4MmowayIEwHWrdnw,mi-tea-san-francisco,Mi-Tea,https://s3-media2.fl.yelpcdn.com/bphoto/Pe6vvO2xKIzfcW9dCAkZnw/o.jpg,FALSE,https://www.yelp.com/biz/mi-tea-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,61,3.5,37.7639596,-122.465019,,,$,645 Irving St,,,San Francisco,San Francisco,94122,US,CA,645 Irving St,"San Francisco, CA 94122",,,+14159969829,(415) 996-9829,3279.635545,,,
XOckc_gNRzagN3v6e9P4vw,t-and-t-cafe-san-francisco,T & T Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/9xqTvZ7WFhxvxy8YC-okGA/o.jpg,FALSE,https://www.yelp.com/biz/t-and-t-cafe-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,50,3.5,37.797675,-122.407117,,,$,601 Broadway St,,,San Francisco,San Francisco,94133,US,CA,601 Broadway St,"San Francisco, CA 94133",,,+14152382992,(415) 238-2992,3808.27233,,,
VYGJvy0NWyq3ky2ALiXnhQ,quickly-san-francisco-10,Quickly,https://s3-media2.fl.yelpcdn.com/bphoto/21dvX0KDHueLef-Ufz0jHg/o.jpg,FALSE,https://www.yelp.com/biz/quickly-san-francisco-10?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,202,2,37.72311,-122.45377,pickup,delivery,$,1039 Ocean Ave,null,,San Francisco,San Francisco,94112,US,CA,1039 Ocean Ave,"San Francisco, CA 94112",,,+14153346959,(415) 334-6959,5441.098639,,,
z4hs0U7K8Bq9nUwYU9k1pQ,the-burrow-brisbane-4,The Burrow,https://s3-media4.fl.yelpcdn.com/bphoto/hGFZE9ZcSwW0zkGkfUDC9A/o.jpg,FALSE,https://www.yelp.com/biz/the-burrow-brisbane-4?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,85,4.5,37.6834642,-122.4028888,,,$,109 Visitacion,,,Brisbane,San Francisco,94005,US,CA,109 Visitacion,"Brisbane, CA 94005",,,+14159672622,(415) 967-2622,9621.928167,,,
LFCNEhjIioyHBFE6uLfikw,eightea-san-francisco,Eightea,https://s3-media2.fl.yelpcdn.com/bphoto/fFbdMVfOKTj3Dn-CI5x5qg/o.jpg,FALSE,https://www.yelp.com/biz/eightea-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,20,4,37.7812355,-122.4087739,delivery,pickup,$,91 6th St,null,,San Francisco,San Francisco,94103,US,CA,91 6th St,"San Francisco, CA 94103",,,+14156587471,(415) 658-7471,2260.082956,,,
ZEZBX5AtYDFa1KhNPLCB5g,sharetea-san-francisco-11,Sharetea,https://s3-media1.fl.yelpcdn.com/bphoto/_HY1Q4tMRgNU0o6YRyBJkg/o.jpg,FALSE,https://www.yelp.com/biz/sharetea-san-francisco-11?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,65,3,37.78400965,-122.4073694,pickup,delivery,$,865 Market St,,,San Francisco,San Francisco,94103,US,CA,865 Market St,"San Francisco, CA 94103",,,+14152270288,(415) 227-0288,2565.382123,,,
a84BhyYIe-utxzKhX9HhYA,quickly-san-francisco-30,Quickly,https://s3-media2.fl.yelpcdn.com/bphoto/wAmwkvO3wImtDOo_8vrUTw/o.jpg,FALSE,https://www.yelp.com/biz/quickly-san-francisco-30?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,42,3,37.72615,-122.43405,,,$,4482 Mission St,,,San Francisco,San Francisco,94112,US,CA,4482 Mission St,"San Francisco, CA 94112",,,+14155089452,(415) 508-9452,4643.014925,,,
_wZlW8K6aBKfyBPVzyBRMg,quickly-san-francisco-28,Quickly,https://s3-media2.fl.yelpcdn.com/bphoto/Az21SVYM5qtkbH1oZWVhgw/o.jpg,FALSE,https://www.yelp.com/biz/quickly-san-francisco-28?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,47,3,37.807388,-122.418541,,,$,2800 Leavenworth St,Ste A11,Fisherman Wharf,San Francisco,San Francisco,94133,US,CA,2800 Leavenworth St,Ste A11,Fisherman Wharf,"San Francisco, CA 94133",+14159881660,(415) 988-1660,4496.523562,,,
gzCkQ6PxYVJ3J00n7J_nuw,tasty-pot-daly-city,Tasty Pot,https://s3-media2.fl.yelpcdn.com/bphoto/6iBV-rlvGH0gzT2Y0DmrIw/o.jpg,FALSE,https://www.yelp.com/biz/tasty-pot-daly-city?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,133,3.5,37.700897,-122.484402,,,$$,215 Lake Merced Blvd,,null,Daly City,San Francisco,94015,US,CA,215 Lake Merced Blvd,"Daly City, CA 94015",,,+16509920888,(650) 992-0888,8991.061452,,,
cvcM5aSdp3dt99qAxEpK6Q,teaven-daly-city-2,Teaven,https://s3-media1.fl.yelpcdn.com/bphoto/UVSGWIx-L8AcsR5zBOvKWw/o.jpg,FALSE,https://www.yelp.com/biz/teaven-daly-city-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,261,3,37.6822412,-122.4876902,,,$,79 Skyline Plz,,,Daly City,San Francisco,94015,US,CA,79 Skyline Plz,"Daly City, CA 94015",,,+16507581239,(650) 758-1239,10835.15869,,,
FMKI17nvO8vzMLqrQEjcHA,beautea-south-san-francisco-4,BeauTea,https://s3-media1.fl.yelpcdn.com/bphoto/rrwg4u05IXfkDDCy2QxI9g/o.jpg,FALSE,https://www.yelp.com/biz/beautea-south-san-francisco-4?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,52,4,37.65527,-122.41202,,,$,375 Grand Ave,null,,South San Francisco,San Francisco,94080,US,CA,375 Grand Ave,"South San Francisco, CA 94080",,,+16508738183,(650) 873-8183,12560.36357,,,
-q8fc-zYjwTe5sS-4E_-vw,quickly-daly-city-daly-city,Quickly - Daly City,https://s3-media1.fl.yelpcdn.com/bphoto/t8OslrMQKotnSH2CG4nBcg/o.jpg,FALSE,https://www.yelp.com/biz/quickly-daly-city-daly-city?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,276,2,37.6972087,-122.484005,pickup,,$,175 Southgate Ave,null,,Daly City,San Francisco,94015,US,CA,175 Southgate Ave,"Daly City, CA 94015",,,+16509916900,(650) 991-6900,9242.651171,,,
7sIYgE6p4e-OMRVwEaX_jA,wapioca-san-francisco,Wapioca,https://s3-media1.fl.yelpcdn.com/bphoto/i56a0YFvnOYe3Zv0pAEhqA/o.jpg,FALSE,https://www.yelp.com/biz/wapioca-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,6,4,37.77825,-122.41634,,,$,30 Larkin St,,null,San Francisco,San Francisco,94102,US,CA,30 Larkin St,"San Francisco, CA 94102",,,,,1566.510887,,,
UplVWsp1X7MjOR2W3cYwEg,quickly-san-francisco-34,Quickly,https://s3-media2.fl.yelpcdn.com/bphoto/c9BQEbKmEbjYGS_TuCIlJg/o.jpg,FALSE,https://www.yelp.com/biz/quickly-san-francisco-34?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,51,1.5,37.72856,-122.47688,,,$,3251 20th Ave,Ste 160,Stonetown Galleria,San Francisco,San Francisco,94132,US,CA,3251 20th Ave,Ste 160,Stonetown Galleria,"San Francisco, CA 94132",+14159889689,(415) 988-9689,6182.707254,,,
ikm_AZ-dR-UTs8E2gtsBgg,quickly-san-francisco-21,Quickly,https://s3-media4.fl.yelpcdn.com/bphoto/tq6_GBU4UHoSD2A3tECKLA/o.jpg,FALSE,https://www.yelp.com/biz/quickly-san-francisco-21?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,9,3,37.72261905,-122.4788324,,,$,1600 Holloway Ave,,,San Francisco,San Francisco,94132,US,CA,1600 Holloway Ave,"San Francisco, CA 94132",,,,,6714.613639,,,
tWA5dsWYG3HTJ4TRtD6bvA,bliss-sweet-san-francisco-4,Bliss Sweet,https://s3-media3.fl.yelpcdn.com/bphoto/fJgVTq5RBFeMKvudP38vtQ/o.jpg,FALSE,https://www.yelp.com/biz/bliss-sweet-san-francisco-4?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,14,4.5,37.75389,-122.49018,,,$,1788 32nd Ave,,null,San Francisco,San Francisco,94122,US,CA,1788 32nd Ave,"San Francisco, CA 94122",,,+14156628233,(415) 662-8233,5684.502025,,,
g2ckHUzTfnsFR_pW0Ism7g,boba-guys-san-francisco-17,Boba Guys,https://s3-media2.fl.yelpcdn.com/bphoto/g6Id3sFOUaUY9wiGpeEkng/o.jpg,FALSE,https://www.yelp.com/biz/boba-guys-san-francisco-17?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,1,5,37.7774319,-122.4381079,,,,838 Divisadero St,,null,San Francisco,San Francisco,94117,US,CA,838 Divisadero St,"San Francisco, CA 94117",,,,,1405.466324,,,
gXRtRRpbeSdkoJFW-gwk1A,bambu-seattle-2,BAMBU,https://s3-media1.fl.yelpcdn.com/bphoto/JidBIMthYR-55hSt9QI0YQ/o.jpg,FALSE,https://www.yelp.com/biz/bambu-seattle-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,340,4.5,47.59784698,-122.3233795,delivery,pickup,$,516 7th Ave S,Unit A,,Seattle,Seattle,98104,US,WA,516 7th Ave S,Unit A,"Seattle, WA 98104",,+12065380399,(206) 538-0399,3216.172412,36,-122.3355103,47.62541905
RJc4imo4ypsU5k3VeIV2qw,sharetea-seattle-3,Sharetea,https://s3-media2.fl.yelpcdn.com/bphoto/Ir9-WaONyaMdCiB2-X7Fsw/o.jpg,FALSE,https://www.yelp.com/biz/sharetea-seattle-3?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,388,4,47.66134028,-122.3162587,,,$,1100 NE 45th St,Ste 100,,Seattle,Seattle,98105,US,WA,1100 NE 45th St,Ste 100,"Seattle, WA 98105",,+12066321038,(206) 632-1038,4209.457901,,,
nDvwrhWdB7kjIwn2Z83lSQ,seattle-best-tea-seattle,Seattle Best Tea,https://s3-media1.fl.yelpcdn.com/bphoto/iKDTnPWqwdFJ9uL_EWiNzg/o.jpg,FALSE,https://www.yelp.com/biz/seattle-best-tea-seattle?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,198,4.5,47.59846,-122.32731,,,$,506 S King St,,,Seattle,Seattle,98104,US,WA,506 S King St,"Seattle, WA 98104",,,+12067499855,(206) 749-9855,3070.50994,,,
